edge_type,src_id,src_name,dst_id,dst_name,src_group,dst_group,same_group,relationship,status,amount_wan,prior_actual_wan,category_text,period,issuer_id,announcement_date,source_doc,source_page,evidence_text,src_matched_by,dst_matched_by,src_scope,dst_scope,basis
supply,600569,安阳钢铁股份有限公司,E_ANYANG_GROUP,安阳钢铁集团有限责任公司,G_ANYANG,G_ANYANG,1,parent_or_controlling_shareholder,estimate,29590.44,26312.58,向关联人销售产品、商品、材料,2026,600569,2026-04-21,outputs/analysis_freeze/related_party/analysis_076_600569_related_estimate.json,6,"向关联
人销售
产品、
商品、
材料
安阳钢铁集团有限责任公司
29,590.44
0.99
3,105.25
26,312.58
0.88",exact,exact,self,self,disclosed
supply,600569,安阳钢铁股份有限公司,N_安钢集团福利实业有限责任公司,安钢集团福利实业有限责任公司,G_ANYANG,G_ANYANG,1,sister_company,estimate,27075.76,22877.77,向关联人销售产品、商品、材料,2026,600569,2026-04-21,outputs/analysis_freeze/related_party/analysis_076_600569_related_estimate.json,6,"安钢集团福利实业有限责任公司
27,075.76
0.90
5,519.46
22,877.77
0.76",exact,group_token,self,self,disclosed
supply,600569,安阳钢铁股份有限公司,N_安钢集团附属企业有限责任公司,安钢集团附属企业有限责任公司,G_ANYANG,G_ANYANG,1,sister_company,estimate,48057.19,15849.77,向关联人销售产品、商品、材料,2026,600569,2026-04-21,outputs/analysis_freeze/related_party/analysis_076_600569_related_estimate.json,6,"安钢集团附属企业有限责任公司
48,057.19
1.60
3,501.61
15,849.77
0.53",exact,group_token,self,self,disclosed
supply,600569,安阳钢铁股份有限公司,N_安钢集团国际贸易有限责任公司,安钢集团国际贸易有限责任公司,G_ANYANG,G_ANYANG,1,sister_company,estimate,88062.04,123775.08,向关联人销售产品、商品、材料,2026,600569,2026-04-21,outputs/analysis_freeze/related_party/analysis_076_600569_related_estimate.json,6,"安钢集团国际贸易有限责任公司
88,062.04
2.94
20,344.85
123,775.08
4.13",exact,group_token,self,self,disclosed
supply,600569,安阳钢铁股份有限公司,N_安阳易联物流有限公司,安阳易联物流有限公司,G_ANYANG,,0,associate_or_joint_venture,estimate,158400.0,119464.32,向关联人销售产品、商品、材料,2026,600569,2026-04-21,outputs/analysis_freeze/related_party/analysis_076_600569_related_estimate.json,6,"安阳易联物流有限公司
158,400.00
5.28
29,394.07
119,464.32
3.98",exact,unresolved,self,self,disclosed
supply,600569,安阳钢铁股份有限公司,N_河南安钢集团舞阳矿业有限责任公司,河南安钢集团舞阳矿业有限责任公司,G_ANYANG,G_ANYANG,1,sister_company,estimate,1220.81,1220.81,向关联人销售产品、商品、材料,2026,600569,2026-04-21,outputs/analysis_freeze/related_party/analysis_076_600569_related_estimate.json,6,"河南安钢集团舞阳矿业有限责任公司
1,220.81
0.04",exact,group_token,self,self,disclosed
supply,600569,安阳钢铁股份有限公司,N_河南安钢物流有限公司,河南安钢物流有限公司,G_ANYANG,G_ANYANG,1,sister_company,estimate,20368.7,17551.52,向关联人销售产品、商品、材料,2026,600569,2026-04-21,outputs/analysis_freeze/related_party/analysis_076_600569_related_estimate.json,6,"河南安钢物流有限公司
20,368.70
0.68
2,827.94
17,551.52
0.59",exact,group_token,self,self,disclosed
supply,600569,安阳钢铁股份有限公司,N_河南缔恒实业有限责任公司,河南缔恒实业有限责任公司,G_ANYANG,G_ANYANG,1,sister_company,estimate,164849.09,109905.84,向关联人销售产品、商品、材料,2026,600569,2026-04-21,outputs/analysis_freeze/related_party/analysis_076_600569_related_estimate.json,6,"河南缔恒实业有限责任公司
164,849.09
5.50
22,999.44
109,905.84
3.66",exact,relationship,self,self,disclosed
supply,600569,安阳钢铁股份有限公司,N_安阳市西区综合污水处理有限责任公司,安阳市西区综合污水处理有限责任公司,G_ANYANG,G_ANYANG,1,sister_company,estimate,1384.82,1154.01,向关联人销售产品、商品、材料,2026,600569,2026-04-21,outputs/analysis_freeze/related_party/analysis_076_600569_related_estimate.json,6,"安阳市西区综合污水处理有限责任公司
1,384.82
0.05
277.89
1,154.01
0.04",exact,relationship,self,self,disclosed
supply,600569,安阳钢铁股份有限公司,N_安钢集团冶金炉料有限责任公司,安钢集团冶金炉料有限责任公司,G_ANYANG,G_ANYANG,1,sister_company,estimate,410.61,410.61,向关联人销售产品、商品、材料,2026,600569,2026-04-21,outputs/analysis_freeze/related_party/analysis_076_600569_related_estimate.json,6,"安钢集团冶金炉料有限责任公司
410.61
0.01",exact,group_token,self,self,disclosed
supply,600569,安阳钢铁股份有限公司,N_安钢集团永通球墨铸铁管有限责任公司,安钢集团永通球墨铸铁管有限责任公司,G_ANYANG,G_ANYANG,1,sister_company,estimate,286.48,5.8,向关联人销售产品、商品、材料,2026,600569,2026-04-21,outputs/analysis_freeze/related_party/analysis_076_600569_related_estimate.json,6,"安钢集团永通球墨铸铁管有限责任公司
286.48
0.01
59.68
5.80
0.00",exact,group_token,self,self,disclosed
supply,600569,安阳钢铁股份有限公司,N_河南水鑫环保科技有限公司,河南水鑫环保科技有限公司,G_ANYANG,G_ANYANG,1,sister_company,estimate,0.8,0.67,向关联人销售产品、商品、材料,2026,600569,2026-04-21,outputs/analysis_freeze/related_party/analysis_076_600569_related_estimate.json,6,"河南水鑫环保科技有限公司
0.80
0.00
0.10
0.67
0.00",exact,relationship,self,self,disclosed
service,600569,安阳钢铁股份有限公司,E_ANYANG_GROUP,安阳钢铁集团有限责任公司,G_ANYANG,G_ANYANG,1,parent_or_controlling_shareholder,estimate,266.0,422.89,向关联人提供劳务,2026,600569,2026-04-21,outputs/analysis_freeze/related_party/analysis_076_600569_related_estimate.json,7,"向关联
人提供
劳务
安阳钢铁集团有限责任公司
266.00
0.01
13.11
422.89
0.01",exact,exact,self,self,disclosed
service,600569,安阳钢铁股份有限公司,N_河南安钢集团舞阳矿业有限责任公司,河南安钢集团舞阳矿业有限责任公司,G_ANYANG,G_ANYANG,1,sister_company,estimate,4.63,4.63,向关联人提供劳务,2026,600569,2026-04-21,outputs/analysis_freeze/related_party/analysis_076_600569_related_estimate.json,7,"河南安钢集团舞阳矿业有限责任公司
4.63
0.00",exact,group_token,self,self,disclosed
service,600569,安阳钢铁股份有限公司,N_河南金数智能科技股份有限公司,河南金数智能科技股份有限公司,G_ANYANG,G_ANYANG,1,sister_company,estimate,2.0,2.01,向关联人提供劳务,2026,600569,2026-04-21,outputs/analysis_freeze/related_party/analysis_076_600569_related_estimate.json,7,"河南金数智能科技股份有限公司
2.00
0.00
2.01
0.00",exact,relationship,self,self,disclosed
service,600569,安阳钢铁股份有限公司,N_河南安钢物流有限公司,河南安钢物流有限公司,G_ANYANG,G_ANYANG,1,sister_company,estimate,35.02,35.02,向关联人提供劳务,2026,600569,2026-04-21,outputs/analysis_freeze/related_party/analysis_076_600569_related_estimate.json,7,"河南安钢物流有限公司
35.02
0.00",exact,group_token,self,self,disclosed
service,600569,安阳钢铁股份有限公司,N_安钢集团金信房地产开发有限责任公司,安钢集团金信房地产开发有限责任公司,G_ANYANG,G_ANYANG,1,sister_company,estimate,131.93,131.93,向关联人提供劳务,2026,600569,2026-04-21,outputs/analysis_freeze/related_party/analysis_076_600569_related_estimate.json,7,"安钢集团金信房地产开发有限责任公司
131.93
0.00",exact,group_token,self,self,disclosed
service,600569,安阳钢铁股份有限公司,N_河南缔拓实业有限公司,河南缔拓实业有限公司,G_ANYANG,G_ANYANG,1,sister_company,estimate,1.04,4.13,向关联人提供劳务,2026,600569,2026-04-21,outputs/analysis_freeze/related_party/analysis_076_600569_related_estimate.json,7,"河南缔拓实业有限公司
1.04
4.13
0.00",exact,relationship,self,self,disclosed
service,600569,安阳钢铁股份有限公司,N_河南缔澄环保科技有限公司,河南缔澄环保科技有限公司,G_ANYANG,G_ANYANG,1,sister_company,estimate,9.0,17.8,向关联人提供劳务,2026,600569,2026-04-21,outputs/analysis_freeze/related_party/analysis_076_600569_related_estimate.json,7,"河南缔澄环保科技有限公司
9.00
0.00
0.07
17.80
0.00",exact,relationship,self,self,disclosed
service,600569,安阳钢铁股份有限公司,N_河南钢铁豫兴冶金节能工程技术有限公司,河南钢铁豫兴冶金节能工程技术有限公司,G_ANYANG,G_ANYANG,1,sister_company,estimate,73.39,238.53,向关联人提供劳务,2026,600569,2026-04-21,outputs/analysis_freeze/related_party/analysis_076_600569_related_estimate.json,7,"河南钢铁豫兴冶金节能工程技术有限公
司
73.39
238.53
0.01",exact,relationship,self,self,disclosed
service,600569,安阳钢铁股份有限公司,N_安阳市西区综合污水处理有限责任公司,安阳市西区综合污水处理有限责任公司,G_ANYANG,G_ANYANG,1,sister_company,estimate,5.0,5.06,向关联人提供劳务,2026,600569,2026-04-21,outputs/analysis_freeze/related_party/analysis_076_600569_related_estimate.json,7,"安阳市西区综合污水处理有限责任公司
5.00
0.00
4.74
5.06
0.00",exact,relationship,self,self,disclosed
service,600569,安阳钢铁股份有限公司,N_河南钢铁控股集团有限公司,河南钢铁控股集团有限公司,G_ANYANG,G_ANYANG,1,sister_company,estimate,4400.0,,向关联人提供劳务,2026,600569,2026-04-21,outputs/analysis_freeze/related_party/analysis_076_600569_related_estimate.json,7,"河南钢铁控股集团有限公司
4,400.00
0.15",exact,relationship,self,self,disclosed
supply,E_BAYI_GROUP,八钢公司及子公司（废钢）,600581,新疆八一钢铁股份有限公司,G_BAOWU,G_BAOWU,1,parent_or_controlling_shareholder,estimate,3790.0,3445.0,采购商品,2025,600581,2025-03-08,outputs/analysis_freeze/related_party/analysis_077_600581_related_estimate.json,4,"采购商
品
八钢公司及子公司（废钢)
3790
3445",exact,exact,self_and_subsidiaries,self,disclosed
supply,E_BAYI_GROUP,八钢公司及子公司（石料）,600581,新疆八一钢铁股份有限公司,G_BAOWU,G_BAOWU,1,parent_or_controlling_shareholder,estimate,13200.0,21219.0,采购商品,2025,600581,2025-03-08,outputs/analysis_freeze/related_party/analysis_077_600581_related_estimate.json,4,"八钢公司及子公司（石料）
13200
21219",exact,exact,self_and_subsidiaries,self,disclosed
supply,E_BAYI_GROUP,八钢公司及子公司（合金）,600581,新疆八一钢铁股份有限公司,G_BAOWU,G_BAOWU,1,parent_or_controlling_shareholder,estimate,8984.0,10270.0,采购商品,2025,600581,2025-03-08,outputs/analysis_freeze/related_party/analysis_077_600581_related_estimate.json,4,"八钢公司及子公司（合金）
8984
10270",exact,exact,self_and_subsidiaries,self,disclosed
supply,E_BAOWU,宝武集团之子公司(合金）,600581,新疆八一钢铁股份有限公司,G_BAOWU,G_BAOWU,1,sister_company,estimate,30264.0,20201.0,采购商品,2025,600581,2025-03-08,outputs/analysis_freeze/related_party/analysis_077_600581_related_estimate.json,4,"宝武集团之子公司(合金）
30264
20201",alias,exact,subsidiaries,self,disclosed
supply,E_BAYI_GROUP,八钢公司及子分公司(资材备件),600581,新疆八一钢铁股份有限公司,G_BAOWU,G_BAOWU,1,parent_or_controlling_shareholder,estimate,0.0,97.0,采购商品,2025,600581,2025-03-08,outputs/analysis_freeze/related_party/analysis_077_600581_related_estimate.json,4,"八钢公司及子分公司(资材备件)
0
97",exact,exact,self_and_subsidiaries,self,disclosed
supply,E_BAOWU,宝武集团之子公司（资材备件）,600581,新疆八一钢铁股份有限公司,G_BAOWU,G_BAOWU,1,sister_company,estimate,134425.0,114422.0,采购商品,2025,600581,2025-03-08,outputs/analysis_freeze/related_party/analysis_077_600581_related_estimate.json,4,"宝武集团之子公司（资材备件）
134425
114422",alias,exact,subsidiaries,self,disclosed
supply,E_BAYI_GROUP,八钢公司之子公司（钢铁制品）,600581,新疆八一钢铁股份有限公司,G_BAOWU,G_BAOWU,1,sister_company,estimate,18000.0,17751.0,采购商品,2025,600581,2025-03-08,outputs/analysis_freeze/related_party/analysis_077_600581_related_estimate.json,4,"八钢公司之子公司（钢铁制品）
18000
17751",exact,exact,subsidiaries,self,disclosed
supply,600581,本公司之联营企业（资材备件）,600581,新疆八一钢铁股份有限公司,G_BAOWU,G_BAOWU,1,associate_or_joint_venture,estimate,0.0,43.0,采购商品,2025,600581,2025-03-08,outputs/analysis_freeze/related_party/analysis_077_600581_related_estimate.json,4,"本公司之联营企业（资材备件）
0
43",self_reference,exact,associates,self,disclosed
supply,600581,本公司之联营企业（矿石）,600581,新疆八一钢铁股份有限公司,G_BAOWU,G_BAOWU,1,associate_or_joint_venture,estimate,0.0,5.0,采购商品,2025,600581,2025-03-08,outputs/analysis_freeze/related_party/analysis_077_600581_related_estimate.json,4,"本公司之联营企业（矿石）
0
5",self_reference,exact,associates,self,disclosed
supply,E_BAOWU,宝武集团之子公司（石料）,600581,新疆八一钢铁股份有限公司,G_BAOWU,G_BAOWU,1,sister_company,estimate,233.0,194.0,采购商品,2025,600581,2025-03-08,outputs/analysis_freeze/related_party/analysis_077_600581_related_estimate.json,4,"宝武集团之子公司（石料）
233
194",alias,exact,subsidiaries,self,disclosed
supply,E_BAOWU,宝武集团之子公司（矿石）,600581,新疆八一钢铁股份有限公司,G_BAOWU,G_BAOWU,1,sister_company,estimate,11616.0,9599.0,采购商品,2025,600581,2025-03-08,outputs/analysis_freeze/related_party/analysis_077_600581_related_estimate.json,4,"宝武集团之子公司（矿石）
11616
9599",alias,exact,subsidiaries,self,disclosed
supply,E_BAOWU,宝武集团之子公司（煤）,600581,新疆八一钢铁股份有限公司,G_BAOWU,G_BAOWU,1,sister_company,estimate,4120.0,4120.0,采购商品,2025,600581,2025-03-08,outputs/analysis_freeze/related_party/analysis_077_600581_related_estimate.json,4,"宝武集团之子公司（煤）
4120
4120",alias,exact,subsidiaries,self,disclosed
supply,E_BAOWU,宝武集团之子公司（废钢）,600581,新疆八一钢铁股份有限公司,G_BAOWU,G_BAOWU,1,sister_company,estimate,7519.0,7042.0,采购商品,2025,600581,2025-03-08,outputs/analysis_freeze/related_party/analysis_077_600581_related_estimate.json,4,"宝武集团之子公司（废钢）
7519
7042",alias,exact,subsidiaries,self,disclosed
supply,E_BAOWU,宝武集团之子公司（钢铁制品）,600581,新疆八一钢铁股份有限公司,G_BAOWU,G_BAOWU,1,sister_company,estimate,10391.0,10261.0,采购商品,2025,600581,2025-03-08,outputs/analysis_freeze/related_party/analysis_077_600581_related_estimate.json,4,"宝武集团之子公司（钢铁制品）
10391
10261",alias,exact,subsidiaries,self,disclosed
supply,E_BAYI_GROUP,八钢公司之子公司（焦炭）,600581,新疆八一钢铁股份有限公司,G_BAOWU,G_BAOWU,1,sister_company,estimate,105000.0,49742.0,采购商品,2025,600581,2025-03-08,outputs/analysis_freeze/related_party/analysis_077_600581_related_estimate.json,4,"八钢公司之子公司（焦炭）
105000
49742",exact,exact,subsidiaries,self,disclosed
supply,E_BAYI_GROUP,八钢公司之子公司（煤）,600581,新疆八一钢铁股份有限公司,G_BAOWU,G_BAOWU,1,sister_company,estimate,165000.0,168084.0,采购商品,2025,600581,2025-03-08,outputs/analysis_freeze/related_party/analysis_077_600581_related_estimate.json,4,"八钢公司之子公司（煤）
165000
168084",exact,exact,subsidiaries,self,disclosed
supply,E_BAYI_GROUP,八钢公司及子公司（铁矿石）,600581,新疆八一钢铁股份有限公司,G_BAOWU,G_BAOWU,1,parent_or_controlling_shareholder,estimate,413256.0,408596.0,采购商品,2025,600581,2025-03-08,outputs/analysis_freeze/related_party/analysis_077_600581_related_estimate.json,4,"八钢公司及子公司（铁矿石）
413256
408596",exact,exact,self_and_subsidiaries,self,disclosed
supply,E_BAOWU,宝武集团之联营企业(资材备件),600581,新疆八一钢铁股份有限公司,G_BAOWU,G_BAOWU,1,other_related_party,estimate,0.0,43.0,采购商品,2025,600581,2025-03-08,outputs/analysis_freeze/related_party/analysis_077_600581_related_estimate.json,4,"宝武集团之联营企业(资材备件)
0
43",alias,exact,associates,self,disclosed
supply,E_BAYI_GROUP,八钢公司之联营企业(资材备件),600581,新疆八一钢铁股份有限公司,G_BAOWU,G_BAOWU,1,other_related_party,estimate,0.0,33.0,采购商品,2025,600581,2025-03-08,outputs/analysis_freeze/related_party/analysis_077_600581_related_estimate.json,4,"八钢公司之联营企业(资材备件)
0
33",exact,exact,associates,self,disclosed
supply,600581,新疆八一钢铁股份有限公司,E_BAYI_GROUP,八钢公司及子分公司（钢材）,G_BAOWU,G_BAOWU,1,parent_or_controlling_shareholder,estimate,5000.0,5276.0,销售产品商品,2025,600581,2025-03-08,outputs/analysis_freeze/related_party/analysis_077_600581_related_estimate.json,4,"销售产
品商品
八钢公司及子分公司（钢材）
5000
5276",exact,exact,self,self_and_subsidiaries,disclosed
supply,600581,新疆八一钢铁股份有限公司,N_国贸公司,国贸公司（钢材）,G_BAOWU,G_BAOWU,1,sister_company,estimate,200000.0,71845.0,销售产品商品,2025,600581,2025-03-08,outputs/analysis_freeze/related_party/analysis_077_600581_related_estimate.json,4,"国贸公司（钢材）
200000
71845",exact,relationship,self,self,disclosed
supply,600581,新疆八一钢铁股份有限公司,600581,本公司之联营企业（钢材）,G_BAOWU,G_BAOWU,1,associate_or_joint_venture,estimate,13000.0,13100.0,销售产品商品,2025,600581,2025-03-08,outputs/analysis_freeze/related_party/analysis_077_600581_related_estimate.json,4,"本公司之联营企业（钢材）
13000
13100",exact,self_reference,self,associates,disclosed
supply,600581,新疆八一钢铁股份有限公司,600581,本公司之联营企业（其他材料）,G_BAOWU,G_BAOWU,1,associate_or_joint_venture,estimate,0.0,256.0,销售产品商品,2025,600581,2025-03-08,outputs/analysis_freeze/related_party/analysis_077_600581_related_estimate.json,4,"本公司之联营企业（其他材料）
0
256",exact,self_reference,self,associates,disclosed
supply,600581,新疆八一钢铁股份有限公司,N_欧冶材料,欧冶材料（钢材）,G_BAOWU,G_BAOWU,1,sister_company,estimate,137933.0,105503.0,销售产品商品,2025,600581,2025-03-08,outputs/analysis_freeze/related_party/analysis_077_600581_related_estimate.json,4,"欧冶材料（钢材）
137933
105503",exact,relationship,self,self,disclosed
supply,600581,新疆八一钢铁股份有限公司,N_成都宝钢,成都宝钢（钢材）,G_BAOWU,G_BAOWU,1,sister_company,estimate,16540.0,1615.0,销售产品商品,2025,600581,2025-03-08,outputs/analysis_freeze/related_party/analysis_077_600581_related_estimate.json,4,"成都宝钢（钢材）
16540
1615",exact,relationship,self,self,disclosed
supply,600581,新疆八一钢铁股份有限公司,N_欧冶云商,欧冶云商（钢材）,G_BAOWU,G_BAOWU,1,sister_company,estimate,0.0,10909.0,销售产品商品,2025,600581,2025-03-08,outputs/analysis_freeze/related_party/analysis_077_600581_related_estimate.json,4,"欧冶云商（钢材）
0
10909",exact,relationship,self,self,disclosed
supply,600581,新疆八一钢铁股份有限公司,E_BAYI_GROUP,八钢公司及子分公司（其他材料）,G_BAOWU,G_BAOWU,1,parent_or_controlling_shareholder,estimate,25000.0,24859.0,销售产品商品,2025,600581,2025-03-08,outputs/analysis_freeze/related_party/analysis_077_600581_related_estimate.json,4,"八钢公司及子分公司（其他材料）
25000
24859",exact,exact,self,self_and_subsidiaries,disclosed
supply,600581,新疆八一钢铁股份有限公司,E_BAOWU,宝武集团之子公司(钢材),G_BAOWU,G_BAOWU,1,sister_company,estimate,93705.0,61850.0,销售产品商品,2025,600581,2025-03-08,outputs/analysis_freeze/related_party/analysis_077_600581_related_estimate.json,4,"宝武集团之子公司(钢材)
93705
61850",exact,alias,self,subsidiaries,disclosed
supply,600581,新疆八一钢铁股份有限公司,E_BAYI_GROUP,八钢公司之联营企业（钢材）,G_BAOWU,G_BAOWU,1,other_related_party,estimate,39262.0,22593.0,销售产品商品,2025,600581,2025-03-08,outputs/analysis_freeze/related_party/analysis_077_600581_related_estimate.json,4,"八钢公司之联营企业（钢材）
39262
22593",exact,exact,self,associates,disclosed
supply,600581,新疆八一钢铁股份有限公司,E_BAYI_GROUP,八钢公司之联营企业(其他材料),G_BAOWU,G_BAOWU,1,other_related_party,estimate,34920.0,4060.0,销售产品商品,2025,600581,2025-03-08,outputs/analysis_freeze/related_party/analysis_077_600581_related_estimate.json,4,"八钢公司之联营企业(其他材料)
34920
4060",exact,exact,self,associates,disclosed
supply,600581,新疆八一钢铁股份有限公司,E_BAOWU,宝武集团之子公司(其他材料),G_BAOWU,G_BAOWU,1,sister_company,estimate,20984.0,19099.0,销售产品商品,2025,600581,2025-03-08,outputs/analysis_freeze/related_party/analysis_077_600581_related_estimate.json,4,"宝武集团之子公司(其他材料)
20984
19099",exact,alias,self,subsidiaries,disclosed
service,E_BAYI_GROUP,八钢公司（运输劳务）,600581,新疆八一钢铁股份有限公司,G_BAOWU,G_BAOWU,1,parent_or_controlling_shareholder,estimate,566.0,566.0,接受劳务,2025,600581,2025-03-08,outputs/analysis_freeze/related_party/analysis_077_600581_related_estimate.json,5,"接受劳
务
八钢公司（运输劳务）
566
566",exact,exact,self,self,disclosed
service,E_BAYI_GROUP,八钢公司之子公司（运输劳务）,600581,新疆八一钢铁股份有限公司,G_BAOWU,G_BAOWU,1,sister_company,estimate,239.0,563.0,接受劳务,2025,600581,2025-03-08,outputs/analysis_freeze/related_party/analysis_077_600581_related_estimate.json,5,"八钢公司之子公司（运输劳务）
239
563",exact,exact,subsidiaries,self,disclosed
service,E_BAYI_GROUP,八钢公司及子分公司(工程施工),600581,新疆八一钢铁股份有限公司,G_BAOWU,G_BAOWU,1,parent_or_controlling_shareholder,estimate,1931.0,2334.0,接受劳务,2025,600581,2025-03-08,outputs/analysis_freeze/related_party/analysis_077_600581_related_estimate.json,5,"八钢公司及子分公司(工程施工)
1931
2334",exact,exact,self_and_subsidiaries,self,disclosed
service,E_BAYI_GROUP,八钢公司及其子公司（其他劳务）,600581,新疆八一钢铁股份有限公司,G_BAOWU,G_BAOWU,1,parent_or_controlling_shareholder,estimate,17121.0,15918.0,接受劳务,2025,600581,2025-03-08,outputs/analysis_freeze/related_party/analysis_077_600581_related_estimate.json,5,"八钢公司及其子公司（其他劳务）
17121
15918",exact,exact,self_and_subsidiaries,self,disclosed
service,E_BAOWU,宝武集团及子分公司（运输劳务）,600581,新疆八一钢铁股份有限公司,G_BAOWU,G_BAOWU,1,parent_or_controlling_shareholder,estimate,25285.0,21609.0,接受劳务,2025,600581,2025-03-08,outputs/analysis_freeze/related_party/analysis_077_600581_related_estimate.json,5,"宝武集团及子分公司（运输劳务）
25285
21609",alias,exact,self_and_subsidiaries,self,disclosed
service,E_BAOWU,宝武集团及子分公司（其他劳务）,600581,新疆八一钢铁股份有限公司,G_BAOWU,G_BAOWU,1,parent_or_controlling_shareholder,estimate,13957.0,14200.0,接受劳务,2025,600581,2025-03-08,outputs/analysis_freeze/related_party/analysis_077_600581_related_estimate.json,5,"宝武集团及子分公司（其他劳务）
13957
14200",alias,exact,self_and_subsidiaries,self,disclosed
service,E_BAOWU,宝武集团及子分公司(工程施工),600581,新疆八一钢铁股份有限公司,G_BAOWU,G_BAOWU,1,parent_or_controlling_shareholder,estimate,100000.0,92841.0,接受劳务,2025,600581,2025-03-08,outputs/analysis_freeze/related_party/analysis_077_600581_related_estimate.json,5,"宝武集团及子分公司(工程施工)
100000
92841",alias,exact,self_and_subsidiaries,self,disclosed
service,600581,本公司之联营企业（运输劳务）,600581,新疆八一钢铁股份有限公司,G_BAOWU,G_BAOWU,1,associate_or_joint_venture,estimate,3000.0,3352.0,接受劳务,2025,600581,2025-03-08,outputs/analysis_freeze/related_party/analysis_077_600581_related_estimate.json,5,"本公司之联营企业（运输劳务）
3000
3352",self_reference,exact,associates,self,disclosed
service,600581,本公司之联营企业（其他劳务）,600581,新疆八一钢铁股份有限公司,G_BAOWU,G_BAOWU,1,associate_or_joint_venture,estimate,0.0,13.0,接受劳务,2025,600581,2025-03-08,outputs/analysis_freeze/related_party/analysis_077_600581_related_estimate.json,5,"本公司之联营企业（其他劳务）
0
13",self_reference,exact,associates,self,disclosed
service,E_BAYI_GROUP,八钢公司之联营企业(其他劳务),600581,新疆八一钢铁股份有限公司,G_BAOWU,G_BAOWU,1,other_related_party,estimate,1523.0,1535.0,接受劳务,2025,600581,2025-03-08,outputs/analysis_freeze/related_party/analysis_077_600581_related_estimate.json,5,"八钢公司之联营企业(其他劳务)
1523
1535",exact,exact,associates,self,disclosed
service,E_BAYI_GROUP,八钢公司之联营企业(租赁),600581,新疆八一钢铁股份有限公司,G_BAOWU,G_BAOWU,1,other_related_party,estimate,62.0,62.0,接受劳务,2025,600581,2025-03-08,outputs/analysis_freeze/related_party/analysis_077_600581_related_estimate.json,5,"八钢公司之联营企业(租赁)
62
62",exact,exact,associates,self,disclosed
service,E_BAYI_GROUP,八钢公司之子公司(租赁),600581,新疆八一钢铁股份有限公司,G_BAOWU,G_BAOWU,1,sister_company,estimate,635.0,169.0,接受劳务,2025,600581,2025-03-08,outputs/analysis_freeze/related_party/analysis_077_600581_related_estimate.json,5,"八钢公司之子公司(租赁)
635
169",exact,exact,subsidiaries,self,disclosed
service,E_BAYI_GROUP,八钢公司（房产土地租赁）,600581,新疆八一钢铁股份有限公司,G_BAOWU,G_BAOWU,1,parent_or_controlling_shareholder,estimate,13966.0,14008.0,接受劳务,2025,600581,2025-03-08,outputs/analysis_freeze/related_party/analysis_077_600581_related_estimate.json,5,"八钢公司（房产土地租赁）
13966
14008",exact,exact,self,self,disclosed
service,600581,新疆八一钢铁股份有限公司,E_BAOWU,宝武集团（提供劳务）,G_BAOWU,G_BAOWU,1,parent_or_controlling_shareholder,estimate,5.0,8.0,提供劳务,2025,600581,2025-03-08,outputs/analysis_freeze/related_party/analysis_077_600581_related_estimate.json,5,"提供劳
务
宝武集团（提供劳务）
5
8",exact,alias,self,self,disclosed
service,600581,新疆八一钢铁股份有限公司,E_BAYI_GROUP,八钢公司及其子公司（提供劳务）,G_BAOWU,G_BAOWU,1,parent_or_controlling_shareholder,estimate,91.0,51.0,提供劳务,2025,600581,2025-03-08,outputs/analysis_freeze/related_party/analysis_077_600581_related_estimate.json,5,"八钢公司及其子公司（提供劳务）
91
51",exact,exact,self,self_and_subsidiaries,disclosed
service,600581,新疆八一钢铁股份有限公司,E_BAYI_GROUP,八钢公司之联营企业（提供劳务）,G_BAOWU,G_BAOWU,1,other_related_party,estimate,4.0,3.0,提供劳务,2025,600581,2025-03-08,outputs/analysis_freeze/related_party/analysis_077_600581_related_estimate.json,5,"八钢公司之联营企业（提供劳务）
4
3",exact,exact,self,associates,disclosed
supply,N_新钢集团及其子公司或控制单位,新钢集团及其子公司或控制单位,600782,新余钢铁股份有限公司,G_BAOWU,G_BAOWU,1,parent_or_controlling_shareholder,estimate,,,向关联人采购原燃材料和动力,2025,600782,2025-02-27,outputs/analysis_freeze/related_party/analysis_079_600782_related_estimate.json,15,"向关联人
采购原燃
材料和动
力 
新钢集团及其子公司或控制单位 
采购货物等 
223,055 
195,159",group_token,exact,self,self,disclosed
supply,N_广州天新工程材料有限公司,广州天新工程材料有限公司,600782,新余钢铁股份有限公司,G_BAOWU,G_BAOWU,1,sister_company,estimate,,,向关联人采购原燃材料和动力,2025,600782,2025-02-27,outputs/analysis_freeze/related_party/analysis_079_600782_related_estimate.json,15,"广州天新工程材料有限公司 
采购货物等 
8,000 
4,406",relationship,exact,self,self,disclosed
supply,N_江西新实冶金炉料科技有限公司,江西新实冶金炉料科技有限公司,600782,新余钢铁股份有限公司,G_BAOWU,G_BAOWU,1,sister_company,estimate,2000.0,,向关联人采购原燃材料和动力,2025,600782,2025-02-27,outputs/analysis_freeze/related_party/analysis_079_600782_related_estimate.json,15,"江西新实冶金炉料科技有限公司 
采购货物等 
2,000 
304",relationship,exact,self,self,disclosed
